"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"184","DAMIEN.BRUNNER","2013-2014","Regular","C","N.J",60,809.19,11,12,2,14,25,23,0.82,0.89,0.15,1.04,1.85,1.71,196,14.53,5.61,152,11.27,7.24,110,8.16,10,10.46,0.78,6.88,36,2.67,15,38,21,16,5,1,7,12.5,13,10,-3,5,6,29.3
"185","DANA.TYRELL","2013-2014","Regular","C","T.B",7,64.64,0,0,0,0,0,0,0,0,0,0,0,0,4,3.71,0,4,3.71,0,4,3.71,0,0.21,0.19,5.18,1,0.93,10,8,1,1,3,2,4,33.33,2,0,-2,0,0,30.26
"186","DAN.BOYLE","2013-2014","Regular","D","S.J",75,1589.8,12,12,12,24,36,24,0.45,0.45,0.45,0.91,1.36,0.91,306,11.55,3.92,202,7.62,5.94,154,5.81,7.79,10.29,0.39,5.09,24,0.91,46,99,59,26,92,0,0,NA,15,12,-3,7,6,41.58
"187","DAN.CARCILLO","2013-2014","Regular","L","L.A/NYR",57,528.56,4,0,1,1,5,4,0.45,0,0.11,0.11,0.57,0.45,100,11.35,4,68,7.72,5.88,44,4.99,9.09,5.26,0.6,7.73,20,2.27,112,72,20,4,21,1,0,100,27,15,-12,7,10,29.23
"188","DAN.CLEARY","2013-2014","Regular","R","DET",52,721.74,4,3,1,4,8,7,0.33,0.25,0.08,0.33,0.67,0.58,99,8.23,4.04,79,6.57,5.06,64,5.32,6.25,5.62,0.47,7.12,21,1.75,51,97,6,12,17,12,10,54.55,13,8,-5,1,7,27.36
"189","DAN.GIRARDI","2013-2014","Regular","D","NYR",81,1866.86,5,7,12,19,24,12,0.16,0.22,0.39,0.61,0.77,0.39,241,7.75,2.07,139,4.47,3.6,100,3.21,5,5.23,0.17,3.76,12,0.39,191,151,55,28,174,0,0,NA,8,5,-3,4,7,48.2
"190","DAN.HAMHUIS","2013-2014","Regular","D","VAN",79,1887.92,5,13,4,17,22,18,0.16,0.41,0.13,0.54,0.7,0.57,308,9.79,1.62,208,6.61,2.4,150,4.77,3.33,6.84,0.22,3.29,11,0.35,87,127,69,48,130,0,0,NA,13,17,4,8,6,46.57
"191","DANIEL.ALFREDSSON","2013-2014","Regular","R","DET",68,1149.47,18,16,15,31,49,34,0.94,0.84,0.78,1.62,2.56,1.77,271,14.15,6.64,202,10.54,8.91,151,7.88,11.92,13.94,0.73,6.9,41,2.14,59,66,36,24,25,5,9,35.71,5,11,6,12,6,31.74
"192","DANIEL.BRIERE","2013-2014","Regular","C","MTL",69,880.85,13,9,3,12,25,22,0.89,0.61,0.2,0.82,1.7,1.5,188,12.81,6.91,150,10.22,8.67,118,8.04,11.02,13.96,0.95,9.31,57,3.88,23,47,17,22,11,171,179,48.86,13,14,1,12,9,22.66
"193","DANIEL.PAILLE","2013-2014","Regular","L","BOS",72,789.24,9,6,3,9,18,15,0.68,0.46,0.23,0.68,1.37,1.14,117,8.89,7.69,94,7.15,9.57,71,5.4,12.68,6.77,0.51,7.2,27,2.05,70,83,13,32,30,11,6,64.71,3,13,10,1,8,28.37
"194","DANIEL.SEDIN","2013-2014","Regular","L","VAN",73,1492.42,16,20,11,31,47,36,0.64,0.8,0.44,1.25,1.89,1.45,370,14.88,4.32,299,12.02,5.35,224,9.01,7.14,21.85,0.88,7.31,83,3.34,37,86,27,32,21,8,19,29.63,14,21,7,15,12,27.75
"195","DANIEL.WINNIK","2013-2014","Regular","C","ANA",76,1166.89,6,19,5,24,30,25,0.31,0.98,0.26,1.23,1.54,1.29,199,10.23,3.02,158,8.12,3.8,115,5.91,5.22,10.5,0.54,6.64,39,2.01,61,128,30,34,62,85,111,43.37,10,16,6,11,11,29.9
"196","DANNY.DEKEYSER","2013-2014","Regular","D","DET",65,1403.38,4,6,13,19,23,10,0.17,0.26,0.56,0.81,0.98,0.43,172,7.35,2.33,119,5.09,3.36,84,3.59,4.76,4.11,0.18,3.46,6,0.26,64,110,36,13,116,0,0,NA,15,11,-4,3,3,47.41
"197","DANY.HEATLEY","2013-2014","Regular","L","MIN",76,1125.81,12,12,4,16,28,24,0.64,0.64,0.21,0.85,1.49,1.28,202,10.77,5.94,156,8.31,7.69,110,5.86,10.91,14.47,0.77,9.28,48,2.56,33,70,19,21,30,7,10,41.18,10,10,0,12,6,23.92
"198","DARREN.ARCHIBALD","2013-2014","Regular","R","VAN",16,124.13,1,1,1,2,3,2,0.48,0.48,0.48,0.97,1.45,0.97,20,9.67,5,15,7.25,6.67,11,5.32,9.09,0.97,0.47,6.44,4,1.93,30,25,1,2,9,0,1,0,0,3,3,1,0,30.53
"199","DARREN.HELM","2013-2014","Regular","C","DET",42,636.98,12,4,4,8,20,16,1.13,0.38,0.38,0.75,1.88,1.51,151,14.22,7.95,113,10.64,10.62,83,7.82,14.46,7.91,0.75,7,31,2.92,73,55,13,17,16,269,279,49.09,7,20,13,3,10,29.89
"200","DAVE.BOLLAND","2013-2014","Regular","C","TOR",23,332.07,8,3,1,4,12,11,1.45,0.54,0.18,0.72,2.17,1.99,56,10.12,14.29,46,8.31,17.39,34,6.14,23.53,3.27,0.59,7.12,11,1.99,38,18,12,10,13,152,185,45.1,11,1,-10,3,4,32.61
"201","DAVID.BACKES","2013-2014","Regular","R","STL",74,1446.12,27,16,14,30,57,43,1.12,0.66,0.58,1.24,2.36,1.78,276,11.45,9.78,233,9.67,11.59,166,6.89,16.27,17.8,0.74,7.64,75,3.11,273,88,22,32,56,621,580,51.71,38,16,-22,11,15,28.63
"202","DAVID.BOOTH","2013-2014","Regular","L","VAN",66,888.64,9,6,4,10,19,15,0.61,0.41,0.27,0.68,1.28,1.01,228,15.39,3.95,172,11.61,5.23,117,7.9,7.69,10.92,0.74,6.35,37,2.5,121,117,16,23,17,13,10,56.52,9,12,3,10,10,28.31
"203","DAVID.CLARKSON","2013-2014","Regular","R","TOR",60,906.64,5,5,1,6,11,10,0.33,0.33,0.07,0.4,0.73,0.66,179,11.85,2.79,135,8.93,3.7,102,6.75,4.9,9.07,0.6,6.72,29,1.92,159,166,25,23,35,8,13,38.1,26,8,-18,7,8,26.48
"204","DAVID.DESHARNAIS","2013-2014","Regular","C","MTL",79,1358.01,16,22,14,36,52,38,0.71,0.97,0.62,1.59,2.3,1.68,158,6.98,10.13,125,5.52,12.8,96,4.24,16.67,11.92,0.53,9.54,53,2.34,23,69,22,34,35,611,591,50.83,13,8,-5,10,8,23.73
"205","DAVID.JONES","2013-2014","Regular","R","CGY",48,740.6,9,6,2,8,17,15,0.73,0.49,0.16,0.65,1.38,1.22,168,13.61,5.36,138,11.18,6.52,104,8.43,8.65,11.7,0.95,8.48,43,3.48,102,52,13,15,31,38,35,52.05,5,4,-1,7,5,24.77
"206","DAVID.KREJCI","2013-2014","Regular","C","BOS",80,1526.98,19,24,26,50,69,43,0.75,0.94,1.02,1.96,2.71,1.69,286,11.24,6.64,230,9.04,8.26,169,6.64,11.24,17.16,0.67,7.46,64,2.51,75,101,48,45,56,618,590,51.16,12,19,7,7,12,29.13
"207","DAVID.LEGWAND","2013-2014","Regular","C","DET/NSH",83,1409.23,14,23,14,37,51,37,0.6,0.98,0.6,1.58,2.17,1.58,220,9.37,6.36,189,8.05,7.41,146,6.22,9.59,13.45,0.57,7.12,53,2.26,49,57,42,37,38,585,571,50.61,25,7,-18,10,9,29.86
"208","DAVID.MOSS","2013-2014","Regular","R","ARI",79,1155.05,8,6,8,14,22,14,0.42,0.31,0.42,0.73,1.14,0.73,269,13.97,2.97,212,11.01,3.77,151,7.84,5.3,14.49,0.75,6.84,52,2.7,120,91,16,32,49,21,30,41.18,8,14,6,14,14,27.86
"209","DAVID.PERRON","2013-2014","Regular","L","EDM",78,1486.05,28,20,9,29,57,48,1.13,0.81,0.36,1.17,2.3,1.94,383,15.46,7.31,289,11.67,9.69,220,8.88,12.73,24.38,0.98,8.44,85,3.43,116,117,42,52,20,13,26,33.33,41,34,-7,19,28,24.47
"210","DAVID.RUNDBLAD","2013-2014","Regular","D","ARI/CHI",17,233.78,0,0,1,1,1,0,0,0,0.26,0.26,0.26,0,51,13.09,0,31,7.96,0,21,5.39,0,0.83,0.21,2.66,1,0.26,18,25,5,3,14,0,0,NA,3,1,-2,1,1,52.4
"211","DAVID.SAVARD","2013-2014","Regular","D","CBJ",70,1248.15,5,4,6,10,15,9,0.24,0.19,0.29,0.48,0.72,0.43,134,6.44,3.73,83,3.99,6.02,63,3.03,7.94,2.43,0.12,2.92,3,0.14,148,129,9,12,81,1,0,100,14,5,-9,3,5,44.9
"212","DAVID.SCHLEMKO","2013-2014","Regular","D","ARI",48,786.17,1,4,4,8,9,5,0.08,0.31,0.31,0.61,0.69,0.38,123,9.39,0.81,80,6.11,1.25,61,4.66,1.64,2.26,0.17,2.83,3,0.23,61,52,12,8,79,0,0,NA,9,2,-7,0,7,47.84
"213","DAVID.STECKEL","2013-2014","Regular","C","ANA",6,64.99,0,0,0,0,0,0,0,0,0,0,0,0,11,10.16,0,9,8.31,0,8,7.39,0,0.72,0.67,8.02,3,2.77,15,6,3,1,3,44,24,64.71,0,0,0,1,1,32.33
"214","DAVID.WARSOFSKY","2013-2014","Regular","D","BOS",6,96.47,1,1,0,1,2,2,0.62,0.62,0,0.62,1.24,1.24,18,11.2,5.56,13,8.09,7.69,10,6.22,10,0.2,0.12,1.53,0,0,0,5,1,1,4,0,0,NA,0,0,0,0,1,59.04
"215","DENIS.GREBESHKOV","2013-2014","Regular","D","EDM",7,96,0,0,1,1,1,0,0,0,0.62,0.62,0.62,0,5,3.12,0,3,1.88,0,3,1.88,0,0.04,0.02,1.25,0,0,3,5,1,1,9,0,0,NA,1,0,-1,0,0,57.58
"216","DENNIS.SEIDENBERG","2013-2014","Regular","D","BOS",34,740.72,1,5,4,9,10,6,0.08,0.41,0.32,0.73,0.81,0.49,115,9.32,0.87,73,5.91,1.37,53,4.29,1.89,1.45,0.12,1.98,2,0.16,61,105,16,7,66,0,0,NA,6,2,-4,3,0,57.67
"217","DENNIS.WIDEMAN","2013-2014","Regular","D","CGY",46,1039.88,4,5,12,17,21,9,0.23,0.29,0.69,0.98,1.21,0.52,227,13.1,1.76,159,9.17,2.52,102,5.89,3.92,5.61,0.32,3.53,6,0.35,62,74,39,13,75,0,0,NA,9,8,-1,1,12,46.7
"218","DEREK.DORSETT","2013-2014","Regular","R","NYR",51,561.66,4,4,0,4,8,8,0.43,0.43,0,0.43,0.85,0.85,108,11.54,3.7,83,8.87,4.82,67,7.16,5.97,6.07,0.65,7.32,25,2.67,102,78,8,12,27,0,3,0,25,17,-8,5,3,22.53
"219","DEREK.GRANT","2013-2014","Regular","C","OTT",20,191.31,0,2,0,2,2,2,0,0.63,0,0.63,0.63,0.63,51,15.99,0,42,13.17,0,31,9.72,0,2.16,0.68,5.15,7,2.2,32,22,1,5,11,79,71,52.67,2,3,1,3,1,34.29
"220","DEREK.MACKENZIE","2013-2014","Regular","C","CBJ",71,799.22,9,6,3,9,18,15,0.68,0.45,0.23,0.68,1.35,1.13,133,9.98,6.77,102,7.66,8.82,70,5.26,12.86,7.39,0.55,7.24,25,1.88,238,68,16,23,31,256,240,51.61,13,13,0,7,5,29.52
"221","DEREK.MORRIS","2013-2014","Regular","D","ARI",63,1223.21,5,6,6,12,17,11,0.25,0.29,0.29,0.59,0.83,0.54,200,9.81,2.5,136,6.67,3.68,82,4.02,6.1,3.92,0.19,2.88,4,0.2,99,83,23,21,104,0,0,NA,18,3,-15,3,12,52.74
"222","DEREK.ROY","2013-2014","Regular","C","STL",75,1021.46,9,16,12,28,37,25,0.53,0.94,0.7,1.64,2.17,1.47,212,12.45,4.25,164,9.63,5.49,114,6.7,7.89,14.73,0.87,8.98,58,3.41,13,38,20,22,30,219,247,47,14,11,-3,12,8,26.1
"223","DEREK.SMITH","2013-2014","Regular","D","CGY",14,133.39,0,0,1,1,1,0,0,0,0.45,0.45,0.45,0,27,12.14,0,20,9,0,12,5.4,0,0.52,0.23,2.6,0,0,6,11,3,2,6,2,1,66.67,1,1,0,0,0,45.22
"224","DEREK.STEPAN","2013-2014","Regular","C","NYR",82,1477.41,17,23,17,40,57,40,0.69,0.93,0.69,1.62,2.31,1.62,355,14.42,4.79,288,11.7,5.9,198,8.04,8.59,19.78,0.8,6.87,74,3.01,30,96,37,50,46,681,829,45.1,9,14,5,8,20,29.07
"225","DERICK.BRASSARD","2013-2014","Regular","C","NYR",81,1278.46,18,15,12,27,45,33,0.84,0.7,0.56,1.27,2.11,1.55,274,12.86,6.57,210,9.86,8.57,159,7.46,11.32,17.32,0.81,8.25,77,3.61,124,69,28,28,19,468,508,47.95,17,16,-1,6,11,25.12
"226","DERYK.ENGELLAND","2013-2014","Regular","D","PIT",56,728.06,6,0,6,6,12,6,0.49,0,0.49,0.49,0.99,0.49,89,7.33,6.74,70,5.77,8.57,59,4.86,10.17,3.05,0.25,4.36,8,0.66,117,109,13,8,52,0,0,NA,15,7,-8,3,1,42.48
"227","DEVANTE.SMITH-PELLY","2013-2014","Regular","R","ANA",19,240,2,3,5,8,10,5,0.5,0.75,1.25,2,2.5,1.25,42,10.5,4.76,37,9.25,5.41,23,5.75,8.7,2.81,0.7,7.6,10,2.5,50,33,7,2,13,0,4,0,1,3,2,1,5,28.46
"228","DEVIN.SETOGUCHI","2013-2014","Regular","R","WPG",75,1126.91,11,10,6,16,27,21,0.59,0.53,0.32,0.85,1.44,1.12,221,11.77,4.98,166,8.84,6.63,129,6.87,8.53,14.23,0.76,8.57,54,2.88,143,61,29,24,37,5,15,25,12,13,1,15,11,26.57
"229","DION.PHANEUF","2013-2014","Regular","D","TOR",80,1860.09,8,11,12,23,31,19,0.26,0.35,0.39,0.74,1,0.61,324,10.45,2.47,217,7,3.69,145,4.68,5.52,7.52,0.24,3.46,11,0.35,227,103,60,32,156,0,1,0,43,13,-30,2,17,46.81
"230","DMITRIJ.JASKIN","2013-2014","Regular","R","STL",18,191.26,1,1,0,1,2,2,0.31,0.31,0,0.31,0.63,0.63,36,11.29,2.78,24,7.53,4.17,18,5.65,5.56,1.16,0.36,4.84,3,0.94,40,23,1,3,5,1,1,50,4,3,-1,0,0,21.79
"231","DMITRY.KULIKOV","2013-2014","Regular","D","FLA",81,1754.23,8,5,6,11,19,13,0.27,0.17,0.21,0.38,0.65,0.44,254,8.69,3.15,185,6.33,4.32,127,4.34,6.3,7.34,0.25,3.97,14,0.48,125,196,47,29,92,0,0,NA,25,13,-12,4,5,44.12
"232","DMITRY.ORLOV","2013-2014","Regular","D","WSH",54,1055.58,3,3,5,8,11,6,0.17,0.17,0.28,0.45,0.63,0.34,129,7.33,2.33,87,4.95,3.45,59,3.35,5.08,2.52,0.14,2.9,3,0.17,75,79,28,28,62,0,0,NA,8,10,2,0,4,46.96
"233","DOMINIC.MOORE","2013-2014","Regular","C","NYR",73,853.82,6,8,4,12,18,14,0.42,0.56,0.28,0.84,1.26,0.98,145,10.19,4.14,122,8.57,4.92,96,6.75,6.25,7.66,0.54,6.28,31,2.18,62,72,11,18,24,354,294,54.63,9,13,4,3,9,27.96
"234","DOUGIE.HAMILTON","2013-2014","Regular","D","BOS",64,1216.28,7,6,12,18,25,13,0.35,0.3,0.59,0.89,1.23,0.64,233,11.49,3,166,8.19,4.22,114,5.62,6.14,6.74,0.33,4.06,16,0.79,73,102,31,18,53,0,0,NA,20,3,-17,5,9,46.67
"235","DOUGLAS.MURRAY","2013-2014","Regular","D","MTL",53,757.95,0,0,2,2,2,0,0,0,0.16,0.16,0.16,0,70,5.54,0,41,3.25,0,26,2.06,0,0.9,0.07,2.2,1,0.08,144,94,17,5,115,0,0,NA,9,3,-6,2,3,55.41
"236","DRAYSON.BOWMAN","2013-2014","Regular","L","CAR",70,724.37,4,3,5,8,12,7,0.33,0.25,0.41,0.66,0.99,0.58,150,12.42,2.67,111,9.19,3.6,80,6.63,5,8.84,0.73,7.96,36,2.98,45,90,12,19,18,6,4,60,8,4,-4,9,13,25.15
"237","DREW.DOUGHTY","2013-2014","Regular","D","L.A",78,1989.32,10,19,8,27,37,29,0.3,0.57,0.24,0.81,1.12,0.87,403,12.15,2.48,274,8.26,3.65,177,5.34,5.65,12.15,0.37,4.44,29,0.87,180,141,82,16,91,0,0,NA,31,17,-14,10,13,43.6
"238","DREW.MILLER","2013-2014","Regular","L","DET",82,1156.77,7,6,2,8,15,13,0.36,0.31,0.1,0.41,0.78,0.67,180,9.34,3.89,153,7.94,4.58,117,6.07,5.98,12.46,0.65,8.14,53,2.75,122,145,9,26,63,9,14,39.13,8,8,0,7,11,25.08
"239","DREW.SHORE","2013-2014","Regular","C","FLA",24,287.65,5,0,2,2,7,5,1.04,0,0.42,0.42,1.46,1.04,40,8.34,12.5,28,5.84,17.86,23,4.8,21.74,2.12,0.44,7.56,11,2.29,23,32,4,6,5,86,122,41.35,3,2,-1,0,1,27.52
"240","DREW.STAFFORD","2013-2014","Regular","R","BUF",70,1301.88,16,13,5,18,34,29,0.74,0.6,0.23,0.83,1.57,1.34,307,14.15,5.21,240,11.06,6.67,185,8.53,8.65,17.63,0.81,7.35,62,2.86,78,73,30,24,25,106,91,53.81,14,16,2,16,22,26.41
"241","DUNCAN.KEITH","2013-2014","Regular","D","CHI",79,1935.76,6,20,35,55,61,26,0.19,0.62,1.08,1.7,1.89,0.81,428,13.27,1.4,278,8.62,2.16,198,6.14,3.03,10.22,0.32,3.68,15,0.46,36,96,70,48,89,0,0,NA,13,7,-6,7,13,49.4
"242","DUSTIN.BROWN","2013-2014","Regular","L","L.A",79,1249.3,15,6,6,12,27,21,0.72,0.29,0.29,0.58,1.3,1.01,350,16.81,4.29,265,12.73,5.66,195,9.37,7.69,20,0.96,7.55,68,3.27,246,155,41,26,12,6,13,31.58,24,28,4,16,15,26.83
"243","DUSTIN.BYFUGLIEN","2013-2014","Regular","R","WPG",78,1792.7,20,17,19,36,56,37,0.67,0.57,0.64,1.2,1.87,1.24,489,16.37,4.09,365,12.22,5.48,256,8.57,7.81,20.49,0.69,5.61,62,2.08,213,60,72,68,80,0,2,0,32,14,-18,15,19,40.33
"244","DUSTIN.JEFFREY","2013-2014","Regular","C","DAL/PIT",34,328.33,2,0,2,2,4,2,0.37,0,0.37,0.37,0.73,0.37,59,10.78,3.39,45,8.22,4.44,30,5.48,6.67,3.99,0.73,8.86,15,2.74,6,18,5,9,5,55,60,47.83,1,3,2,4,2,23.11
"245","DUSTIN.PENNER","2013-2014","Regular","R","ANA/WSH",67,968.42,14,11,10,21,35,25,0.87,0.68,0.62,1.3,2.17,1.55,195,12.08,7.18,161,9.98,8.7,119,7.37,11.76,12.52,0.78,7.78,47,2.91,92,80,27,22,24,15,32,31.91,12,9,-3,10,8,26.4
"246","DWIGHT.KING","2013-2014","Regular","L","L.A",77,1156.59,15,6,9,15,30,21,0.78,0.31,0.47,0.78,1.56,1.09,188,9.75,7.98,154,7.99,9.74,111,5.76,13.51,12.52,0.65,8.13,45,2.33,114,106,33,15,17,2,3,40,9,9,0,13,9,24.91
"247","DYLAN.OLSEN","2013-2014","Regular","D","FLA",44,678.02,3,4,5,9,12,7,0.27,0.35,0.44,0.8,1.06,0.62,98,8.67,3.06,73,6.46,4.11,60,5.31,5,1.94,0.17,2.65,2,0.18,116,48,15,18,55,0,0,NA,4,3,-1,1,7,50.51
"248","ED.JOVANOVSKI","2013-2014","Regular","D","FLA",37,598.15,1,1,3,4,5,2,0.1,0.1,0.3,0.4,0.5,0.2,83,8.33,1.2,55,5.52,1.82,44,4.41,2.27,1.87,0.19,3.4,3,0.3,34,29,12,8,42,0,0,NA,12,4,-8,1,2,48.4
"249","ELIAS.LINDHOLM","2013-2014","Regular","C","CAR",58,841.3,9,6,6,12,21,15,0.64,0.43,0.43,0.86,1.5,1.07,130,9.27,6.92,99,7.06,9.09,70,4.99,12.86,8.94,0.64,9.03,31,2.21,51,64,28,37,17,106,123,46.29,2,4,2,9,7,25.44
"250","EMERSON.ETEM","2013-2014","Regular","R","ANA",29,369.52,7,2,2,4,11,9,1.14,0.32,0.32,0.65,1.79,1.46,84,13.64,8.33,64,10.39,10.94,44,7.14,15.91,5.75,0.93,8.99,21,3.41,50,52,7,8,13,0,1,0,2,3,1,6,5,28.35
"251","ERIAH.HAYES","2013-2014","Regular","R","S.J",15,117,1,0,0,0,1,1,0.51,0,0,0,0.51,0.51,28,14.36,3.57,27,13.85,3.7,17,8.72,5.88,1.45,0.74,5.35,4,2.05,40,20,3,2,10,9,12,42.86,1,3,2,0,2,27.63
"252","ERIC.BOULTON","2013-2014","Regular","L","NYI",23,147.46,2,1,1,2,4,3,0.81,0.41,0.41,0.81,1.63,1.22,31,12.61,6.45,24,9.77,8.33,21,8.54,9.52,1.65,0.67,6.87,11,4.48,32,22,4,1,6,0,0,NA,16,4,-12,1,1,33.12
"253","ERIC.BREWER","2013-2014","Regular","D","T.B",77,1349.3,4,7,7,14,18,11,0.18,0.31,0.31,0.62,0.8,0.49,178,7.92,2.25,127,5.65,3.15,83,3.69,4.82,4.48,0.2,3.53,10,0.44,139,114,40,17,99,0,0,NA,24,8,-16,3,6,42.84
"254","ERIC.FEHR","2013-2014","Regular","R","WSH",73,1076.95,13,12,6,18,31,25,0.72,0.67,0.33,1,1.73,1.39,235,13.09,5.53,178,9.92,7.3,138,7.69,9.42,11.92,0.66,6.7,42,2.34,81,75,17,50,33,196,230,46.01,15,12,-3,3,10,27.62
"255","ERIC.GELINAS","2013-2014","Regular","D","N.J",60,1013.87,7,13,9,22,29,20,0.41,0.77,0.53,1.3,1.72,1.18,247,14.62,2.83,176,10.42,3.98,124,7.34,5.65,6.49,0.38,3.69,10,0.59,99,93,26,12,20,0,0,NA,11,5,-6,2,9,48.76
"256","ERIC.GRYBA","2013-2014","Regular","D","OTT",57,997.59,2,2,7,9,11,4,0.12,0.12,0.42,0.54,0.66,0.24,127,7.64,1.57,82,4.93,2.44,57,3.43,3.51,1.69,0.1,2.06,1,0.06,161,92,35,6,60,0,0,NA,28,13,-15,3,5,53.75
"257","ERIC.NYSTROM","2013-2014","Regular","L","NSH",79,1169.61,15,1,5,6,21,16,0.77,0.05,0.26,0.31,1.08,0.82,208,10.67,7.21,157,8.05,9.55,120,6.16,12.5,10.41,0.53,6.63,40,2.05,154,98,16,26,35,2,8,20,13,18,5,4,15,27.85
"258","ERIC.O'DELL","2013-2014","Regular","C","WPG",30,290.48,3,0,4,4,7,3,0.62,0,0.83,0.83,1.45,0.62,31,6.4,9.68,29,5.99,10.34,17,3.51,17.65,2.63,0.54,9.08,13,2.69,31,32,4,15,12,77,78,49.68,6,6,0,2,3,23.16
"259","ERIC.STAAL","2013-2014","Regular","C","CAR",79,1599.43,21,29,11,40,61,50,0.79,1.09,0.41,1.5,2.29,1.88,403,15.12,5.21,323,12.12,6.5,230,8.63,9.13,25.19,0.94,7.8,98,3.68,67,88,61,77,28,754,676,52.73,35,19,-16,19,31,27.55
"260","ERIC.TANGRADI","2013-2014","Regular","C","WPG",55,476.2,3,2,1,3,6,5,0.38,0.25,0.13,0.38,0.76,0.63,90,11.34,3.33,75,9.45,4,52,6.55,5.77,5.05,0.64,6.74,20,2.52,105,46,12,10,17,3,0,100,9,6,-3,3,6,25.84
"261","ERIK.COLE","2013-2014","Regular","L","DAL",75,1137.45,16,7,6,13,29,23,0.84,0.37,0.32,0.69,1.53,1.21,266,14.03,6.02,199,10.5,8.04,139,7.33,11.51,17.75,0.94,8.92,70,3.69,89,106,34,31,21,19,22,46.34,11,18,7,13,10,23.85
"262","ERIK.CONDRA","2013-2014","Regular","R","OTT",76,884.47,6,6,4,10,16,12,0.41,0.41,0.27,0.68,1.09,0.81,180,12.21,3.33,134,9.09,4.48,85,5.77,7.06,8.27,0.56,6.17,26,1.76,28,104,30,37,44,1,14,6.67,14,17,3,11,8,32.33
"263","ERIK.GUDBRANSON","2013-2014","Regular","D","FLA",65,1166.47,3,3,3,6,9,6,0.15,0.15,0.15,0.31,0.46,0.31,209,10.75,1.44,148,7.61,2.03,92,4.73,3.26,4.64,0.24,3.13,5,0.26,158,161,19,14,91,0,0,NA,24,14,-10,5,6,48.62
"264","ERIK.GUSTAFSSON.2","2013-2014","Regular","D","PHI",31,541.2,2,2,6,8,10,4,0.22,0.22,0.67,0.89,1.11,0.44,69,7.65,2.9,48,5.32,4.17,30,3.33,6.67,1.31,0.15,2.73,1,0.11,11,69,16,4,50,0,0,NA,3,1,-2,3,5,45.98
"265","ERIK.HAULA","2013-2014","Regular","L","MIN",46,466.62,6,3,6,9,15,9,0.77,0.39,0.77,1.16,1.93,1.16,90,11.57,6.67,75,9.64,8,56,7.2,10.71,3.49,0.45,4.65,11,1.41,23,37,5,8,17,161,187,46.26,8,1,-7,1,4,32.18
"266","ERIK.JOHNSON","2013-2014","Regular","D","COL",80,1831.42,9,15,15,30,39,24,0.29,0.49,0.49,0.98,1.28,0.79,311,10.19,2.89,210,6.88,4.29,157,5.14,5.73,7.14,0.23,3.4,13,0.43,136,105,42,49,130,0,0,NA,19,6,-13,6,6,47.73
"267","ERIK.KARLSSON","2013-2014","Regular","D","OTT",82,2204.64,20,26,28,54,74,46,0.54,0.71,0.76,1.47,2.01,1.25,589,16.03,3.4,383,10.42,5.22,257,6.99,7.78,12.27,0.33,3.2,19,0.52,122,130,115,68,101,0,0,NA,18,19,1,10,20,47.33
"268","EVANDER.KANE","2013-2014","Regular","L","WPG",63,1275.48,19,19,3,22,41,38,0.89,0.89,0.14,1.03,1.93,1.79,478,22.49,3.97,358,16.84,5.31,250,11.76,7.6,25.07,1.18,7,89,4.19,173,123,26,28,36,45,60,42.86,29,20,-9,16,30,31.05
"269","EVGENI.MALKIN","2013-2014","Regular","C","PIT",60,1202.15,23,35,14,49,72,58,1.15,1.75,0.7,2.45,3.59,2.89,340,16.97,6.76,252,12.58,9.13,191,9.53,12.04,20.27,1.01,8.05,77,3.84,27,100,58,37,18,303,318,48.79,28,31,3,8,10,28.18
"270","EVGENY.KUZNETSOV","2013-2014","Regular","C","WSH",17,227.72,3,2,4,6,9,5,0.79,0.53,1.05,1.58,2.37,1.32,37,9.75,8.11,29,7.64,10.34,22,5.8,13.64,1.89,0.5,6.52,5,1.32,7,13,7,3,2,5,22,18.52,2,3,1,3,2,32.89
"271","FEDOR.TYUTIN","2013-2014","Regular","D","CBJ",69,1472.43,4,6,16,22,26,10,0.16,0.24,0.65,0.9,1.06,0.41,182,7.42,2.2,134,5.46,2.99,87,3.55,4.6,5.95,0.24,4.44,13,0.53,91,152,23,15,89,0,0,NA,23,7,-16,4,5,43.13
"272","FILIP.FORSBERG","2013-2014","Regular","C","NSH",13,147.83,1,1,3,4,5,2,0.41,0.41,1.22,1.62,2.03,0.81,38,15.42,2.63,29,11.77,3.45,20,8.12,5,1.49,0.6,5.13,4,1.62,6,8,6,6,2,0,0,NA,3,1,-2,2,4,34.3
"273","FRANCIS.BOUILLON","2013-2014","Regular","D","MTL",52,917.57,2,2,2,4,6,4,0.13,0.13,0.13,0.26,0.39,0.26,75,4.9,2.67,47,3.07,4.26,34,2.22,5.88,1.48,0.1,3.15,2,0.13,80,62,27,7,70,0,0,NA,14,3,-11,0,1,43.32
